PK,Order No,Customer ID,Vessel Code,SR Code,Product Code,Port Code,Invoice Date,Sales (USD),QTY,COGS (USD),MC1 (USD)
65461,I30020817,5949850,417119,IND1,29738,THAMES,24-02-2020,291.25,125,-133.79,157.46
65462,I30041952,5949850,491984,IND1,48641,ULSANN,22-08-2023,291.26,4,-34.32,256.94
65463,I30039684,5949850,443904,IND1,48641,ULSANN,22-05-2023,291.26,4,-34.96,256.3
65464,I30061121,5882690,451793,IND3,82649,MIZUSH,26-11-2025,291.27,25,-53.15,238.12
65465,I30061352,5882690,315115,IND3,82649,JINGTG,08-12-2025,291.27,25,-3.39,287.88
65466,I30047944,5869490,412577,IND2,16773,BALBOA,19-04-2024,291.3,50,-134.43,156.87
65467,I30051104,5869490,464398,IND2,16773,RICBAY,21-08-2024,291.3,50,-126.18,165.12
65468,I30048752,5869490,363442,IND2,83920,ISTBST,23-05-2024,291.31,25,-87.62,203.69
65469,I30052158,5776517,331411,IND1,83920,HOUSTN,14-10-2024,291.31,25,-90.45,200.86
65470,I30057301,5869490,329492,IND2,19871,GIBRAL,30-05-2025,291.34,25,-144.46,146.88
65471,I30046396,5809176,395127,IND3,30111,AMSTDM,15-02-2024,291.34,1,-57.08,234.26
65472,I30058499,5499455,385409,IND2,15047,HAMBUR,04-08-2025,291.34,50,-74.23,217.11
65473,I30061526,5794100,479738,IND2,19871,HOUSTN,11-12-2025,291.34,25,-84.43,206.91
65474,I30060195,5882690,451779,IND3,56775,HOUSTN,10-10-2025,291.36,50,-92.37,198.99
65475,I30032505,5798892,323093,IND2,48845,ZHENJI,04-04-2022,291.37,50,-96.31,195.06
65476,I30031235,5800581,479502,IND2,48845,VISAKH,17-01-2022,291.37,50,-95.45,195.92
65477,I30032649,5869490,428453,IND2,48845,KOJEEE,20-04-2022,291.37,50,-110.93,180.44
65478,I30031360,5869490,429596,IND2,48845,XINSHA,27-01-2022,291.37,50,-116.78,174.59
65479,I30033087,5800581,312665,IND2,48845,VISAKH,24-05-2022,291.37,50,-89.99,201.38
65480,I30033178,5949850,342338,IND1,48761,ANTWRP,24-06-2022,291.38,50,-117.8,173.58
65481,I30033350,5949850,373369,IND1,48761,SINGAP,03-06-2022,291.38,50,-146.36,145.02
65482,S10186058,5882690,306176,IND3,82743,ROTTRD,17-08-2022,291.39,12,-157.51,133.88
65483,I30035269,5869490,492101,IND2,78045,ONSANN,19-10-2022,291.39,100,-80.15,211.24
65484,I30044655,5122255,467106,IND1,44992,PRTART,06-12-2023,291.4,5,-57.84,233.56
65485,I30044500,5122255,467106,IND1,44992,HOUSTN,06-12-2023,291.4,5,-62.96,228.44
65486,I30045579,5920605,368952,IND3,47625,DONGGU,22-01-2024,291.42,40,-89.76,201.66
65487,I30032548,5872600,425517,IND2,48641,CRISTO,14-04-2022,291.46,3,-34.08,257.38
65488,B20045348,5042625,471527,BGD1,46946,COLOMB,12-01-2024,291.47,50,-46.63,244.84
65489,I30046881,5776517,331411,IND1,48641,SINGAP,15-03-2024,291.48,6,-22.32,269.16
65490,I30025854,5869490,440542,IND2,48761,ROTTRD,06-01-2021,291.5,50,-110.43,181.07
65491,I30025347,5869490,442446,IND2,48761,RIZHAO,25-11-2020,291.5,50,-97.65,193.85
65492,I30022766,5766763,314139,IND2,48761,PORTKL,26-06-2020,291.5,50,-97.22,194.28
65493,I30025414,5869490,382418,IND2,48761,RIZHAO,26-11-2020,291.5,50,-98.07,193.43
65494,I30024430,5869490,320297,IND2,48761,SINGAP,28-09-2020,291.5,50,-114.29,177.21
65495,I30022075,5869490,320297,IND2,48761,HOUSTN,30-04-2020,291.5,50,-100.74,190.76
65496,I30025368,5869490,436998,IND2,48761,FUJAIR,07-12-2020,291.5,50,-104.05,187.45
65497,I30024384,5776517,403125,IND1,48761,SINGAP,30-09-2020,291.5,50,-114.98,176.52
65498,I30061243,5949850,319928,IND1,48641,ANTWRP,25-11-2025,291.5,6,-61.86,229.64
65499,I30021893,5776517,488768,IND1,48761,SHARJA,28-04-2020,291.5,50,-103.75,187.75
65500,I30024093,5869490,340015,IND2,48761,SINGAP,28-08-2020,291.5,50,-96.48,195.02
65501,I30023061,5869490,329789,IND2,48761,SINGAP,25-06-2020,291.5,50,-91.42,200.08
65502,I30024077,5869490,314847,IND2,48761,RESERV,25-08-2020,291.5,50,-93.87,197.63
65503,I30023990,5776517,303134,IND1,48761,SINGAP,19-08-2020,291.5,50,-93.2,198.3
65504,I30022215,5869490,318023,IND2,48761,FUJAIR,12-05-2020,291.5,50,-103.98,187.52
65505,I30021556,5869490,353060,IND2,48761,SINGAP,30-04-2020,291.5,50,-96.5,195
65506,I30025477,5869490,492101,IND2,48761,SINGAP,07-12-2020,291.5,50,-109.07,182.43
65507,I30021057,5869490,314847,IND2,48761,ULSANN,05-03-2020,291.5,50,-93.22,198.28
65508,I30025957,5776517,302190,IND1,48761,SINGAP,26-01-2021,291.5,50,-107.81,183.69
65509,I30023387,5869490,418402,IND2,48761,SINGAP,29-07-2020,291.5,50,-95.52,195.98
65510,I30023217,5869490,395861,IND2,48761,LCHARL,02-07-2020,291.5,50,-100.1,191.4
65511,I30022023,5869490,303310,IND2,48761,YOSUOO,30-04-2020,291.5,50,-96.55,194.95
65512,I30021511,5869490,499346,IND2,48761,SINGAP,08-04-2020,291.5,50,-95.26,196.24
65513,I30020820,5776517,481646,IND1,48761,SINGAP,23-03-2020,291.5,50,-86.41,205.09
65514,I30021165,5869490,380840,IND2,48761,ROTTRD,16-03-2020,291.5,50,-89.13,202.37
65515,I30043322,5869490,477701,IND2,37975,ROTTRD,20-10-2023,291.5,1,-16.73,274.77
65516,I30021678,5776517,450875,IND1,48761,FUJAIR,09-04-2020,291.5,50,-102.6,188.9
65517,I30023669,5776517,329710,IND1,48761,SINGAP,17-08-2020,291.5,50,-96.5,195
65518,I30021888,5869490,481625,IND2,48761,ROTTRD,24-04-2020,291.5,50,-87.01,204.49
65519,I30021116,5776517,414929,IND1,48761,FUJAIR,09-03-2020,291.5,50,-101.92,189.58
65520,I30054752,5949850,349133,IND1,48641,KHORFK,17-02-2025,291.5,6,-27.77,263.73
65521,I30025273,5776517,488768,IND1,48761,HOUSTN,24-11-2020,291.5,50,-105.88,185.62
65522,I30021211,5766763,314139,IND2,48761,SINGAP,24-03-2020,291.5,50,-91.48,200.02
65523,I30024331,5869490,432853,IND2,48761,ROTTRD,15-09-2020,291.5,50,-105.05,186.45
65524,I30022930,5869490,404003,IND2,48761,FUJAIR,15-06-2020,291.5,50,-102.74,188.76
65525,I30022110,5776517,443670,IND1,48761,NEWORL,04-05-2020,291.5,50,-100.23,191.27
65526,I30058540,5927813,440415,IND2,48641,TERNEZ,04-08-2025,291.5,6,-62.71,228.79
65527,I30054588,5927813,410130,IND2,48641,SINGAP,06-02-2025,291.5,6,-23.55,267.95
65528,I30025633,5869490,309965,IND2,48761,SINGAP,14-12-2020,291.5,50,-107.38,184.12
65529,I30023565,5869490,437925,IND2,48761,SINGAP,06-08-2020,291.5,50,-94.33,197.17
65530,I30023775,5869490,335085,IND2,48761,ROTTRD,05-08-2020,291.5,50,-107.13,184.37
65531,I30020161,5869490,358179,IND2,48761,CORPUS,29-01-2020,291.5,50,-97,194.5
65532,I30025841,5776517,396692,IND1,48761,YOSUOO,06-01-2021,291.5,50,-123.44,168.06
65533,I30020473,5869490,447052,IND2,48761,KWANGY,04-02-2020,291.5,50,-97.97,193.53
65534,I30024929,5869490,349950,IND2,48761,FUJAIR,21-10-2020,291.5,50,-104.59,186.91
65535,I30023952,5776517,450875,IND1,48761,FUJAIR,17-08-2020,291.5,50,-89.71,201.79
65536,I30024199,5776517,396692,IND1,48761,SINGAP,08-09-2020,291.5,50,-96.71,194.79
65537,I30020382,5869490,421571,IND2,48761,SINGAP,31-01-2020,291.5,50,-99.46,192.04
65538,I30024702,5776517,331411,IND1,48761,FUJAIR,07-10-2020,291.5,50,-97.38,194.12
65539,I30020498,5869490,404003,IND2,48761,FUJAIR,13-02-2020,291.5,50,-97.45,194.05
65540,I30039374,5869490,342335,IND2,37975,FUJAIR,08-05-2023,291.5,1,-20.43,271.07
65541,I30040382,5776517,407350,IND1,37975,ANTWRP,12-06-2023,291.5,1,-21.63,269.87
65542,I30038973,5794100,354285,IND2,37975,FUJAIR,08-05-2023,291.5,1,-20.43,271.07
65543,I30020810,5766763,349278,IND2,48761,DUBAIY,21-02-2020,291.5,50,-105.25,186.25
65544,I30041651,5869490,382583,IND2,37975,LONGBH,01-08-2023,291.5,1,-34.88,256.62
65545,I30042164,5869490,321043,IND2,37975,ROTTRD,30-08-2023,291.5,1,-21.69,269.81
65546,I30024166,5869490,469167,IND2,48761,ULSANN,17-09-2020,291.5,50,-100.6,190.9
65547,I30020089,5869490,311226,IND2,48761,SINGAP,17-01-2020,291.5,50,-101.63,189.87
65548,I30045480,5172968,445739,IND2,25980,FUJAIR,08-01-2024,291.51,1,-41.4,250.11
65549,I30055284,5882690,425281,IND3,67104,AMSTDM,07-04-2025,291.52,3,-35.09,256.43
65550,I30058852,5882690,425281,IND3,67104,HOUSTN,11-08-2025,291.52,3,-35.66,255.86
65551,I30025106,5138829,378601,IND2,15047,CHENNA,12-11-2020,291.53,50,-72.66,218.87
65552,I30032205,5086242,350915,IND3,88611,SINGAP,18-03-2022,291.55,75,-122.84,168.71
65553,I30047464,5869490,367987,IND2,30942,BALBOA,26-03-2024,291.56,2,-40.54,251.02
65554,I30022549,5973370,474877,IND1,37011,DAMTTA,04-06-2020,291.6,2,-50.53,241.07
65555,S520021875,5996715,348716,SLK1,37011,FUJAIR,21-04-2020,291.6,3,-89.85,201.75
65556,I30030096,5086242,420379,IND3,46269,SINGAP,18-10-2021,291.6,4,-47.06,244.54
65557,I30024681,5227157,312473,IND2,37011,DUBAIY,30-09-2020,291.6,3,-89.86,201.74
65558,B20027787,5041794,482005,BGD1,85629,SINGAP,25-05-2021,291.63,50,-95.9,195.73
65559,I30046089,5920605,431756,IND3,56367,HOUSTN,07-02-2024,291.65,50,-59.95,231.7
65560,I30031344,5973370,324571,IND1,15047,ZHENJI,31-01-2022,291.66,50,-66.59,225.07
65561,S10204531,5882690,417437,IND3,48845,PERAMA,21-03-2023,291.67,75,-228.8,62.87
65562,I30037885,5147705,408484,IND1,48641,SINGAP,28-02-2023,291.69,4,-14.43,277.26
65563,I30053596,5122255,397029,IND1,77753,ROTTRD,16-12-2024,291.69,1,-45.31,246.38
65564,I30042527,5903431,488802,IND3,48641,ALGECI,08-09-2023,291.69,4,-43.02,248.67
65565,I30044948,5903431,488802,IND3,48641,GIBRAL,27-12-2023,291.69,4,-49.06,242.63
65566,I30033707,5903431,397728,IND3,85629,JIANGZ,30-09-2022,291.7,75,-308.06,-16.36
65567,S10204381,5882690,322494,IND3,37011,BREMEN,24-03-2023,291.7,4,-209.75,81.95
65568,I30031948,5927813,473483,IND2,48641,VISAKH,23-02-2022,291.7,4,-24.1,267.6
65569,I30050074,5776828,329492,IND2,27772,YOSUOO,09-07-2024,291.71,75,-61.86,229.85
65570,S10184015,5882690,308801,IND3,33724,AVILES,27-07-2022,291.72,1,-70.34,221.38
65571,I30036859,5869490,428453,IND2,51918,GALVES,26-01-2023,291.72,100,-80.3,211.42
65572,I30037864,5920605,385726,IND3,83133,LASPAL,24-02-2023,291.72,25,-80.42,211.3
65573,I30051965,5869490,449341,IND2,62204,YOSUOO,27-09-2024,291.73,2,-29.5,262.23
65574,I30052758,5869490,424956,IND2,62204,AMSTDM,07-11-2024,291.73,3,-42.35,249.38
65575,I30033801,5776517,308428,IND1,56367,ULSANN,06-07-2022,291.73,50,-32.87,258.86
65576,I30051649,5776517,364925,IND1,62204,LONGBH,11-09-2024,291.73,3,-41.46,250.27
65577,I30051755,5794100,354285,IND2,62204,FUJAIR,17-09-2024,291.73,3,-41.55,250.18
65578,I30032595,5086242,313844,IND3,88611,SINGAP,12-04-2022,291.75,75,-124.53,167.22
65579,I30059116,5920605,349001,IND3,29738,HEREKE,19-08-2025,291.75,50,-47.58,244.17
65580,I30032606,5086242,358105,IND3,88611,SINGAP,25-04-2022,291.75,75,-122.08,169.67
65581,I30030088,5949850,314533,IND1,15047,ANTWRP,15-10-2021,291.79,100,-158.33,133.46
65582,I30033530,5869490,495761,IND2,27772,SINGAP,16-06-2022,291.79,125,-88.08,203.71
65583,I30030065,5949850,324470,IND1,15047,FUJAIR,12-10-2021,291.79,100,-146.86,144.93
65584,I30030730,5920605,470880,IND3,15047,CRISTO,24-01-2022,291.8,50,-73.75,218.05
65585,I30029394,5138829,416374,IND2,15047,KWANGY,31-08-2021,291.8,50,-84.6,207.2
65586,I30022357,5869490,420950,IND2,14907,SINGAP,03-06-2020,291.81,125,-120.69,171.12
65587,I30024331,5869490,432853,IND2,14907,ROTTRD,15-09-2020,291.81,125,-129.61,162.2
65588,S10187740,5882690,317384,IND3,26542,PARANA,02-09-2022,291.82,3,-46.63,245.19
65589,I30051098,5869490,388292,IND2,56608,TAIZHO,23-08-2024,291.83,2,-52.67,239.16
65590,I30047671,5869490,465271,IND2,56608,SINGAP,12-04-2024,291.83,3,-80.91,210.92
65591,I30052758,5869490,424956,IND2,56608,AMSTDM,07-11-2024,291.83,3,-86.23,205.6
65592,I30051965,5869490,449341,IND2,56608,YOSUOO,27-09-2024,291.83,2,-61.52,230.31
65593,I30031635,5949850,416336,IND1,79269,AMSTDM,03-02-2022,291.83,2,-40.12,251.71
65594,I30042826,5949850,332226,IND1,46269,HOUSTN,03-10-2023,291.84,4,-55.1,236.74
65595,B20031773,5026940,360631,BGD1,52926,SINGAP,28-02-2022,291.85,10,-57.06,234.79
65596,I30039781,5973370,432807,IND1,66026,WEIHAI,08-06-2023,291.86,25,-34.36,257.5
65597,S10169090,5882690,444802,IND3,44774,ANTWRP,28-01-2022,291.87,20,-76.78,215.09
65598,I30044525,5973370,354695,IND1,40190,SINGAP,13-12-2023,291.87,50,-167.69,124.18
65599,I30038023,5903431,423116,IND3,40190,ALGECI,09-03-2023,291.87,50,-186.6,105.27
65600,S10162127,5882690,444802,IND3,44774,AMSTDM,21-12-2021,291.87,20,-77.14,214.73
65601,I30059833,5869490,309965,IND2,48845,ULSANN,26-09-2025,291.88,50,-119.27,172.61
65602,I30022503,5869490,480873,IND2,14907,ENNORE,12-06-2020,291.9,100,-88.76,203.14
65603,I30059776,5766763,489790,IND2,51918,SANTOS,16-09-2025,291.9,75,-91.82,200.08
65604,I30021056,5869490,314027,IND2,14907,ZHOUSH,06-03-2020,291.9,100,-96.93,194.97
65605,I30048290,5949850,464806,IND1,15166,ISTBST,15-05-2024,291.92,3,-17.81,274.11
65606,I30026575,5920605,327577,IND3,27772,BALTMR,28-02-2021,291.94,75,-38.51,253.43
65607,I30023710,5920605,420372,IND3,27772,SINGAP,12-08-2020,291.94,75,-40.15,251.79
65608,I30024520,5920605,473000,IND3,27772,PAULSB,23-09-2020,291.94,75,-36.64,255.3
65609,I30030236,5920605,473000,IND3,27772,PORTSM,18-11-2021,291.94,75,-40.89,251.05
65610,I30023658,5920605,448320,IND3,27772,SINGAP,12-08-2020,291.94,75,-34.31,257.63
65611,I30035180,5869490,449341,IND2,13061,ROTTRD,30-09-2022,291.95,48,-67.5,224.45
65612,I30035562,5869490,493609,IND2,13061,GIBRAL,31-10-2022,291.95,48,-96.89,195.06
65613,I30035216,5869490,302987,IND2,13061,FUJAIR,03-10-2022,291.95,48,-76.65,215.3
65614,I30038032,5869490,480366,IND2,56775,FUJAIR,30-03-2023,291.96,40,-50.47,241.49
65615,I30036933,5776517,432444,IND1,13061,SUEZPT,12-01-2023,291.97,48,-93.56,198.41
65616,I30053114,5809176,398467,IND3,48761,SINGAP,22-11-2024,291.97,50,-126.64,165.33
65617,I30046026,5869490,440311,IND2,47625,CHERRY,09-02-2024,291.98,40,-96.4,195.58
65618,I30051842,5869490,477297,IND2,47625,SABPAS,20-09-2024,291.98,40,-81.38,210.6
65619,S10116678,5882690,410890,IND3,14907,FUJAIR,30-06-2020,292,200,-208.02,83.98
65620,I30027231,5949850,306031,IND1,40190,FUJAIR,06-04-2021,292,100,-215.31,76.69
65621,I30036833,5122255,428093,IND1,29738,FUJAIR,31-01-2023,292.01,75,-108.37,183.64
65622,I30038045,5776517,402836,IND1,17794,ULSANN,09-03-2023,292.02,1,-62.49,229.53
65623,I30052845,5882690,497066,IND3,48845,DANGJN,08-11-2024,292.04,50,-116.9,175.14
65624,I30051157,5920605,399037,IND3,38694,SINGAP,10-09-2024,292.04,75,-93.05,198.99
65625,I30053965,5882690,365390,IND3,48845,LONGKO,27-01-2025,292.04,50,-118.54,173.5
65626,I30052554,5920605,416235,IND3,38694,ALGECI,30-10-2024,292.04,75,-88.11,203.93
65627,I30049576,5882690,359760,IND3,48845,SINGAP,24-06-2024,292.04,75,-168.32,123.72
65628,I30052376,5882690,479902,IND3,48845,ZHUHAI,25-10-2024,292.04,50,-138.47,153.57
65629,I30059931,5973370,454114,IND1,18091,RICBAY,29-09-2025,292.05,2,-21.6,270.45
65630,I30025814,5869490,477297,IND2,25980,TAICHU,28-12-2020,292.05,1,-45.05,247
65631,I30031758,5869490,330195,IND2,78981,SINGAP,28-02-2022,292.11,60,-74.15,217.96
65632,I30032853,5869490,357262,IND2,78981,SINGAP,09-05-2022,292.11,60,-73.32,218.79
65633,I30032910,5869490,401337,IND2,78981,ANTWRP,18-05-2022,292.11,60,-66.7,225.41
65634,I30050733,5172968,378406,IND2,15047,HOUSTN,08-08-2024,292.12,50,-71.95,220.17
65635,I30051010,5869490,427367,IND2,15047,ELSEGN,15-08-2024,292.14,50,-74.13,218.01
65636,I30047594,5869490,460974,IND2,15047,PAULSB,31-03-2024,292.14,50,-87.54,204.6
65637,I30030422,5869490,460974,IND2,28208,YANGZH,17-12-2021,292.15,48,-62.53,229.62
65638,I30030463,5800581,406025,IND2,28208,VISAKH,29-11-2021,292.15,48,-65.69,226.46
65639,I30031124,5798892,422274,IND2,28208,JINGTG,05-01-2022,292.15,48,-80.61,211.54
65640,I30035394,5798892,373959,IND2,15047,JIANGZ,20-10-2022,292.16,75,-115.68,176.48
65641,I30057277,5949850,386426,IND1,10922,KHORFK,31-05-2025,292.16,1,-26.54,265.62
65642,I30057385,5882690,452946,IND3,81239,SAGUNT,23-06-2025,292.23,1,-53.76,238.47
65643,I30023336,5794100,349278,IND2,37011,DUBAIY,17-07-2020,292.24,4,-119.8,172.44
65644,I30024768,5869490,413994,IND2,37011,FUJAIR,15-10-2020,292.24,4,-119.8,172.44
65645,I30020884,5766763,349278,IND2,37011,DUBAIY,25-02-2020,292.24,4,-119.84,172.4
65646,I30033004,5869490,433117,IND2,51918,PRAIAM,10-05-2022,292.25,50,-60.16,232.09
65647,I30031641,5053347,496964,IND1,38694,SINGAP,12-04-2022,292.27,75,0,292.27
65648,I30031641,5053347,496964,IND1,38694,SINGAP,14-03-2022,292.27,75,-102.42,189.85
65649,I30035651,5055019,423696,IND1,38694,SINGAP,11-11-2022,292.27,75,-86.46,205.81
65650,I30032694,5055019,423696,IND1,38694,SINGAP,15-04-2022,292.27,75,-85.1,207.17
65651,B20031662,5026940,366438,BGD1,40190,MINASQ,07-02-2022,292.28,50,-114.99,177.29
65652,B20033869,5026940,366438,BGD1,40190,SINGAP,16-08-2022,292.28,50,0,292.28
65653,B20032136,5026940,484623,BGD1,40190,MINASQ,09-03-2022,292.28,50,-118.66,173.62
65654,B20033869,5026940,366438,BGD1,40190,SINGAP,28-07-2022,292.28,50,-116.64,175.64
65655,I30028002,5920605,305486,IND3,28208,CAPETN,27-05-2021,292.32,36,-56.46,235.86
65656,I30046183,5869490,336098,IND2,54405,SINGAP,09-02-2024,292.32,1,-59.08,233.24
65657,I30058157,5920605,385726,IND3,38694,BECANC,08-07-2025,292.32,50,-62.25,230.07
65658,I30037939,5052161,420493,IND1,74605,NANJIN,23-03-2023,292.38,100,-184.24,108.14
65659,I30057608,5794100,330326,IND2,89038,FUJAIR,12-06-2025,292.38,3,-14.71,277.67
65660,S520038687,5996715,358950,SLK1,51918,GALLEE,14-04-2023,292.38,75,-41.28,251.1
65661,I30055345,5959655,335122,IND3,62204,KASADO,13-03-2025,292.4,2,-29.51,262.89
65662,I30054631,5949850,387489,IND1,82743,HOUSTN,31-01-2025,292.42,8,-129.26,163.16
65663,I30056277,5949850,381368,IND1,82743,FUJAIR,14-04-2025,292.42,8,-108.48,183.94
65664,S520047852,5996715,348716,SLK1,36551,YOSUOO,17-04-2024,292.43,25,-33.43,259
65665,S520053858,5996715,348716,SLK1,36551,VINASH,31-12-2024,292.43,25,-31.56,260.87
65666,I30052022,5973370,422941,IND1,36551,TAICNG,14-10-2024,292.43,25,-35.75,256.68
65667,I30049907,5053347,496964,IND1,36551,ZHOUSH,16-07-2024,292.43,25,-29.69,262.74
65668,I30049809,5973370,371346,IND1,36551,DONGJI,22-07-2024,292.43,25,-32.26,260.17
65669,I30050472,5882690,306176,IND3,57378,AMSTDM,24-07-2024,292.45,1,-15.94,276.51
65670,I30053642,5882690,400897,IND3,36474,ALGECI,16-12-2024,292.45,1,-17.98,274.47
65671,I30050131,5882690,322494,IND3,57378,BREMEN,30-07-2024,292.45,1,-16.72,275.73
65672,I30049654,5882690,317384,IND3,36474,ROTTRD,11-07-2024,292.45,1,-16.87,275.58
65673,I30050131,5882690,322494,IND3,36474,BREMEN,30-07-2024,292.45,1,-3.54,288.91
65674,I30049654,5882690,317384,IND3,57378,ROTTRD,11-07-2024,292.45,1,-16.43,276.02
65675,I30050472,5882690,306176,IND3,36474,AMSTDM,24-07-2024,292.45,1,-16.22,276.23
65676,I30053642,5882690,400897,IND3,57378,ALGECI,16-12-2024,292.45,1,-15.78,276.67
65677,I30045978,5869490,468428,IND2,35961,SINGAP,13-02-2024,292.46,1,-55.04,237.42
65678,I30040394,5920605,418137,IND3,29738,DAMTTA,14-06-2023,292.46,50,-69.18,223.28
65679,I30048011,5959655,428819,IND3,14907,SHARJA,24-04-2024,292.47,75,-67.01,225.46
65680,I30041903,5882690,400897,IND3,10922,SINGAP,16-08-2023,292.48,1,-26.06,266.42
65681,I30031152,5920605,448320,IND3,48641,HONGKG,06-01-2022,292.5,3,-9.42,283.08
65682,I30025976,5949850,322867,IND1,15047,HOUSTN,13-01-2021,292.5,150,-229.1,63.4
65683,I30029622,5949850,365178,IND1,15047,SINGAP,30-09-2021,292.5,150,-184.95,107.55
65684,I30025734,5949850,391733,IND1,15047,HAMBUR,31-12-2020,292.5,150,-247.66,44.84
65685,I30025948,5949850,407388,IND1,15047,SINGAP,14-01-2021,292.5,150,-247.28,45.22
65686,I30022064,5086242,377995,IND3,37011,PARANA,30-04-2020,292.5,2,-45.25,247.25
65687,I30026486,5949850,459153,IND1,15047,SINGAP,23-02-2021,292.5,150,-256.29,36.21
65688,I30027852,5949850,349133,IND1,15047,SINGAP,31-05-2021,292.5,150,-222.98,69.52
65689,I30028131,5949850,460607,IND1,15047,ULSANN,30-06-2021,292.5,150,-226.35,66.15
65690,I30028860,5122255,326932,IND1,38694,FUJAIR,21-07-2021,292.5,75,-78.98,213.52
65691,I30028047,5122255,309173,IND1,38694,SINGAP,10-06-2021,292.5,75,-77.58,214.92
65692,I30025002,5053347,496964,IND1,37011,INCHON,26-10-2020,292.5,2,-85.23,207.27
65693,I30028002,5920605,305486,IND3,56633,CAPETN,27-05-2021,292.5,50,-59.38,233.12
65694,I30023159,5949850,395575,IND1,11625,NEWYRK,01-07-2020,292.5,75,-64.96,227.54
65695,I30025309,5949850,416483,IND1,15047,SINGAP,25-11-2020,292.5,150,-246.12,46.38
65696,I30026406,5949850,428853,IND1,15047,FUJAIR,08-02-2021,292.5,150,-241.82,50.68
65697,I30058799,5920605,305486,IND3,83931,GEMLIK,04-08-2025,292.5,10,-30.95,261.55
65698,I30024867,5949850,307478,IND1,15047,AMSTDM,14-10-2020,292.5,150,-236.28,56.22
65699,I30027231,5949850,306031,IND1,15047,FUJAIR,06-04-2021,292.5,150,-234.94,57.56
65700,I30027020,5949850,390222,IND1,15047,SINGAP,26-03-2021,292.5,150,-221.08,71.42
65701,I30025038,5949850,416336,IND1,15047,AMSTDM,26-10-2020,292.5,150,-235.6,56.9
65702,I30037438,5086242,377995,IND3,15047,SINGAP,23-02-2023,292.5,50,-103.76,188.74
65703,I30027706,5949850,342338,IND1,15047,ANTWRP,04-05-2021,292.5,150,-230.23,62.27
65704,I30029831,5949850,499803,IND1,15047,SINGAP,30-09-2021,292.5,150,-180.64,111.86
65705,I30029736,5949850,493490,IND1,15047,GARYVL,24-09-2021,292.5,150,-221.78,70.72
65706,I30027317,5949850,432771,IND1,48641,SUEZPT,12-04-2021,292.5,3,-9.58,282.92
65707,I30029631,5949850,399845,IND1,15047,SINGAP,23-09-2021,292.5,150,-296.38,-3.88
65708,I30029383,5949850,364398,IND1,15047,FUJAIR,30-08-2021,292.5,150,-225.83,66.67
65709,I30023770,5055019,423696,IND1,37011,PARANA,30-07-2020,292.5,2,-47.12,245.38
65710,I30028621,5949850,367906,IND1,15047,SINGAP,15-07-2021,292.5,150,-226.52,65.98
65711,I30025624,5949850,349133,IND1,15047,SINGAP,17-12-2020,292.5,150,-253.9,38.6
65712,I30029110,5949850,392540,IND1,15047,ROTTRD,13-08-2021,292.5,150,-219.37,73.13
65713,I30027832,5949850,428853,IND1,15047,SINGAP,18-05-2021,292.5,150,-225.78,66.72
65714,I30044323,5776517,412933,IND1,43634,FUJAIR,04-12-2023,292.51,50,-133.62,158.89
65715,I30044761,5800581,311351,IND2,43634,FUJAIR,13-12-2023,292.51,50,-124.32,168.19
65716,I30044066,5869490,355576,IND2,43634,SINGAP,30-11-2023,292.51,50,-133.59,158.92
